pedido_id,fecha_hora,noche_id,dia_semana,semana_id,tipo_taco,num_tacos,nivel_salsa,para_llevar,minuto_turno,encargo_programado,estado_calidad
L3-P1076,2026-08-15T20:56,L3-N27,sábado,L3-W07,tripa,5,alta,1,176,0,válido
L3-P1077,2026-08-15T21:55,L3-N27,sábado,L3-W07,pastor,4,sin,1,235,0,válido
L3-P1078,2026-08-15T21:39,L3-N27,sábado,L3-W07,suadero,4,media,0,219,0,válido
L3-P1079,2026-08-15T22:06,L3-N27,sábado,L3-W07,campechano,10,media,1,246,0,válido
L3-P1080,2026-08-15T19:29,L3-N27,sábado,L3-W07,tripa,5,alta,1,89,0,válido
L3-P1081,2026-08-15T20:01,L3-N27,sábado,L3-W07,pastor,4,sin,0,121,0,válido
L3-P1082,2026-08-15T21:47,L3-N27,sábado,L3-W07,suadero,5,alta,1,227,0,válido
L3-P1083,2026-08-15T19:18,L3-N27,sábado,L3-W07,campechano,6,sin,0,78,0,válido
L3-P1084,2026-08-15T21:32,L3-N27,sábado,L3-W07,tripa,2,media,1,212,0,válido
L3-P1085,2026-08-15T21:04,L3-N27,sábado,L3-W07,pastor,4,sin,0,184,0,válido
L3-P1086,2026-08-15T21:08,L3-N27,sábado,L3-W07,suadero,4,sin,1,188,0,válido
L3-P1087,2026-08-15T19:35,L3-N27,sábado,L3-W07,campechano,6,media,1,95,0,válido
L3-P1088,2026-08-15T21:24,L3-N27,sábado,L3-W07,tripa,3,media,1,204,0,válido
L3-P1089,2026-08-15T20:55,L3-N27,sábado,L3-W07,pastor,1,sin,1,175,0,válido
L3-P1090,2026-08-15T19:58,L3-N27,sábado,L3-W07,suadero,5,alta,1,118,0,válido
L3-P1091,2026-08-15T21:31,L3-N27,sábado,L3-W07,campechano,6,sin,0,211,0,válido
L3-P1092,2026-08-15T21:15,L3-N27,sábado,L3-W07,tripa,1,alta,0,195,0,válido
L3-P1093,2026-08-15T20:11,L3-N27,sábado,L3-W07,pastor,6,media,0,131,0,válido
L3-P1094,2026-08-15T20:38,L3-N27,sábado,L3-W07,suadero,5,sin,1,158,0,válido
L3-P1095,2026-08-15T19:59,L3-N27,sábado,L3-W07,campechano,5,alta,1,119,0,válido
L3-P1096,2026-08-15T21:37,L3-N27,sábado,L3-W07,tripa,2,sin,1,217,0,válido
L3-P1097,2026-08-15T21:08,L3-N27,sábado,L3-W07,pastor,2,alta,0,188,0,válido
L3-P1098,2026-08-15T21:45,L3-N27,sábado,L3-W07,suadero,10,alta,1,225,0,válido
L3-P1099,2026-08-15T20:00,L3-N27,sábado,L3-W07,campechano,2,media,1,120,0,válido
L3-P1100,2026-08-15T20:17,L3-N27,sábado,L3-W07,tripa,5,media,1,137,0,válido
L3-P1101,2026-08-15T22:20,L3-N27,sábado,L3-W07,pastor,1,alta,0,260,0,válido
L3-P1102,2026-08-15T19:05,L3-N27,sábado,L3-W07,suadero,5,media,1,65,0,válido
L3-P1103,2026-08-15T20:49,L3-N27,sábado,L3-W07,campechano,4,media,0,169,0,válido
L3-P1104,2026-08-15T19:30,L3-N27,sábado,L3-W07,tripa,4,sin,1,90,0,válido
L3-P1105,2026-08-15T18:50,L3-N27,sábado,L3-W07,pastor,1,media,1,50,0,válido
L3-P1106,2026-08-15T18:38,L3-N27,sábado,L3-W07,suadero,8,media,0,38,0,válido
L3-P1107,2026-08-15T21:08,L3-N27,sábado,L3-W07,campechano,4,alta,0,188,0,válido
L3-P1108,2026-08-15T19:29,L3-N27,sábado,L3-W07,tripa,5,media,1,89,0,válido
L3-P1109,2026-08-15T21:18,L3-N27,sábado,L3-W07,pastor,3,sin,1,198,0,válido
L3-P1110,2026-08-15T20:36,L3-N27,sábado,L3-W07,suadero,8,media,1,156,0,válido
L3-P1111,2026-08-15T20:24,L3-N27,sábado,L3-W07,campechano,4,alta,1,144,0,válido
L3-P1112,2026-08-15T22:14,L3-N27,sábado,L3-W07,tripa,4,media,0,254,0,válido
L3-P1113,2026-08-15T21:58,L3-N27,sábado,L3-W07,pastor,5,media,0,238,0,válido
L3-P1114,2026-08-15T19:59,L3-N27,sábado,L3-W07,suadero,4,alta,1,119,0,válido
L3-P1115,2026-08-15T19:51,L3-N27,sábado,L3-W07,campechano,6,sin,1,111,0,válido
L3-P1116,2026-08-15T20:44,L3-N27,sábado,L3-W07,tripa,6,alta,0,164,0,válido
L3-P1117,2026-08-15T20:13,L3-N27,sábado,L3-W07,pastor,8,alta,1,133,0,válido
L3-P1118,2026-08-15T21:31,L3-N27,sábado,L3-W07,suadero,12,sin,1,211,0,válido
L3-P1119,2026-08-15T19:53,L3-N27,sábado,L3-W07,campechano,4,media,1,113,0,válido
L3-P1120,2026-08-15T20:48,L3-N27,sábado,L3-W07,tripa,31,media,0,168,1,válido
L3-P1121,2026-08-16T21:51,L3-N28,domingo,L3-W07,pastor,4,alta,1,231,0,válido
L3-P1122,2026-08-16T19:19,L3-N28,domingo,L3-W07,suadero,10,sin,0,79,0,válido
L3-P1123,2026-08-16T19:36,L3-N28,domingo,L3-W07,campechano,2,alta,0,96,0,válido
L3-P1124,2026-08-16T20:10,L3-N28,domingo,L3-W07,tripa,10,media,1,130,0,válido
L3-P1125,2026-08-16T20:34,L3-N28,domingo,L3-W07,pastor,4,alta,0,154,0,válido
L3-P1126,2026-08-16T19:19,L3-N28,domingo,L3-W07,suadero,8,sin,0,79,0,válido
L3-P1127,2026-08-16T20:19,L3-N28,domingo,L3-W07,campechano,8,alta,1,139,0,válido
L3-P1128,2026-08-16T19:46,L3-N28,domingo,L3-W07,tripa,5,sin,0,106,0,válido
L3-P1129,2026-08-16T22:11,L3-N28,domingo,L3-W07,pastor,4,alta,0,251,0,válido
L3-P1130,2026-08-16T22:20,L3-N28,domingo,L3-W07,suadero,8,alta,0,260,0,válido
L3-P1131,2026-08-16T20:27,L3-N28,domingo,L3-W07,campechano,4,sin,0,147,0,válido
L3-P1132,2026-08-16T21:57,L3-N28,domingo,L3-W07,tripa,4,media,1,237,0,válido
L3-P1133,2026-08-16T19:50,L3-N28,domingo,L3-W07,pastor,3,alta,0,110,0,válido
L3-P1134,2026-08-16T21:05,L3-N28,domingo,L3-W07,suadero,5,sin,0,185,0,válido
L3-P1135,2026-08-16T20:07,L3-N28,domingo,L3-W07,campechano,4,media,1,127,0,válido
L3-P1136,2026-08-16T21:56,L3-N28,domingo,L3-W07,tripa,6,media,0,236,0,válido
L3-P1137,2026-08-16T20:12,L3-N28,domingo,L3-W07,pastor,3,alta,1,132,0,válido
L3-P1138,2026-08-16T21:59,L3-N28,domingo,L3-W07,suadero,2,alta,0,239,0,válido
L3-P1139,2026-08-16T21:22,L3-N28,domingo,L3-W07,campechano,6,alta,0,202,0,válido
L3-P1140,2026-08-16T20:02,L3-N28,domingo,L3-W07,tripa,10,sin,0,122,0,válido
L3-P1141,2026-08-16T20:07,L3-N28,domingo,L3-W07,pastor,8,sin,0,127,0,válido
L3-P1142,2026-08-16T19:19,L3-N28,domingo,L3-W07,suadero,2,alta,0,79,0,válido
L3-P1143,2026-08-16T19:35,L3-N28,domingo,L3-W07,campechano,5,alta,1,95,0,válido
L3-P1144,2026-08-16T21:46,L3-N28,domingo,L3-W07,tripa,5,sin,1,226,0,válido
L3-P1145,2026-08-16T20:26,L3-N28,domingo,L3-W07,pastor,5,sin,0,146,0,válido
L3-P1146,2026-08-16T20:12,L3-N28,domingo,L3-W07,suadero,5,sin,1,132,0,válido
L3-P1147,2026-08-16T19:03,L3-N28,domingo,L3-W07,campechano,4,alta,1,63,0,válido
L3-P1148,2026-08-16T19:59,L3-N28,domingo,L3-W07,tripa,3,media,1,119,0,válido
L3-P1149,2026-08-16T20:59,L3-N28,domingo,L3-W07,pastor,2,sin,0,179,0,válido
L3-P1150,2026-08-16T20:20,L3-N28,domingo,L3-W07,suadero,6,media,0,140,0,válido
L3-P1151,2026-08-16T21:59,L3-N28,domingo,L3-W07,campechano,6,media,0,239,0,válido
L3-P1152,2026-08-16T20:10,L3-N28,domingo,L3-W07,tripa,1,alta,1,130,0,válido
L3-P1153,2026-08-16T19:28,L3-N28,domingo,L3-W07,pastor,3,alta,0,88,0,válido
L3-P1154,2026-08-16T21:56,L3-N28,domingo,L3-W07,suadero,5,alta,1,236,0,válido
L3-P1155,2026-08-16T20:36,L3-N28,domingo,L3-W07,campechano,2,media,0,156,0,válido
L3-P1156,2026-08-16T21:15,L3-N28,domingo,L3-W07,tripa,8,sin,1,195,0,válido
L3-P1157,2026-08-16T21:34,L3-N28,domingo,L3-W07,pastor,6,sin,0,214,0,válido
L3-P1158,2026-08-16T20:39,L3-N28,domingo,L3-W07,suadero,8,media,1,159,0,válido
L3-P1159,2026-08-16T20:51,L3-N28,domingo,L3-W07,campechano,5,alta,0,171,0,válido
L3-P1160,2026-08-16T20:26,L3-N28,domingo,L3-W07,tripa,10,alta,1,146,0,válido
L3-P1161,2026-08-16T20:41,L3-N28,domingo,L3-W07,pastor,6,alta,0,161,0,válido
L3-P1162,2026-08-16T20:04,L3-N28,domingo,L3-W07,suadero,5,media,0,124,0,válido
L3-P1163,2026-08-16T21:00,L3-N28,domingo,L3-W07,campechano,6,media,0,180,0,válido
L3-P1164,2026-08-16T19:40,L3-N28,domingo,L3-W07,tripa,6,sin,1,100,0,válido
L3-P1165,2026-08-16T20:44,L3-N28,domingo,L3-W07,pastor,5,media,0,164,0,válido
L3-P1166,2026-08-16T20:53,L3-N28,domingo,L3-W07,suadero,5,alta,0,173,0,válido
L3-P1167,2026-08-20T20:34,L3-N29,jueves,L3-W08,tripa,5,alta,1,154,0,válido
L3-P1168,2026-08-20T18:51,L3-N29,jueves,L3-W08,pastor,5,sin,0,51,0,válido
L3-P1169,2026-08-20T20:31,L3-N29,jueves,L3-W08,suadero,3,media,0,151,0,válido
L3-P1170,2026-08-20T18:45,L3-N29,jueves,L3-W08,campechano,3,media,0,45,0,válido
L3-P1171,2026-08-20T19:03,L3-N29,jueves,L3-W08,tripa,5,sin,0,63,0,válido
L3-P1172,2026-08-20T20:00,L3-N29,jueves,L3-W08,pastor,6,alta,0,120,0,válido
L3-P1173,2026-08-20T21:29,L3-N29,jueves,L3-W08,suadero,6,media,1,209,0,válido
L3-P1174,2026-08-20T20:52,L3-N29,jueves,L3-W08,campechano,3,sin,1,172,0,válido
L3-P1175,2026-08-20T21:17,L3-N29,jueves,L3-W08,tripa,6,media,1,197,0,válido
L3-P1176,2026-08-20T20:37,L3-N29,jueves,L3-W08,pastor,4,media,0,157,0,válido
L3-P1177,2026-08-20T19:40,L3-N29,jueves,L3-W08,suadero,3,media,0,100,0,válido
L3-P1178,2026-08-20T19:26,L3-N29,jueves,L3-W08,campechano,5,media,0,86,0,válido
L3-P1179,2026-08-20T20:57,L3-N29,jueves,L3-W08,tripa,3,media,0,177,0,válido
L3-P1180,2026-08-20T18:45,L3-N29,jueves,L3-W08,pastor,6,alta,1,45,0,válido
L3-P1181,2026-08-20T18:34,L3-N29,jueves,L3-W08,suadero,4,alta,0,34,0,válido
L3-P1182,2026-08-20T21:30,L3-N29,jueves,L3-W08,campechano,3,sin,1,210,0,válido
L3-P1183,2026-08-20T18:28,L3-N29,jueves,L3-W08,tripa,4,alta,0,28,0,válido
L3-P1184,2026-08-20T20:20,L3-N29,jueves,L3-W08,pastor,3,media,0,140,0,válido
L3-P1185,2026-08-20T21:48,L3-N29,jueves,L3-W08,suadero,2,alta,1,228,0,válido
L3-P1186,2026-08-20T21:00,L3-N29,jueves,L3-W08,campechano,4,sin,0,180,0,válido
L3-P1187,2026-08-20T18:31,L3-N29,jueves,L3-W08,tripa,4,alta,0,31,0,válido
L3-P1188,2026-08-20T21:28,L3-N29,jueves,L3-W08,pastor,8,alta,1,208,0,válido
L3-P1189,2026-08-20T19:59,L3-N29,jueves,L3-W08,suadero,3,sin,0,119,0,válido
L3-P1190,2026-08-20T20:28,L3-N29,jueves,L3-W08,campechano,5,sin,1,148,0,válido
L3-P1191,2026-08-20T20:19,L3-N29,jueves,L3-W08,tripa,8,sin,1,139,0,válido
L3-P1192,2026-08-20T21:16,L3-N29,jueves,L3-W08,pastor,6,sin,0,196,0,válido
L3-P1193,2026-08-20T21:09,L3-N29,jueves,L3-W08,suadero,4,sin,1,189,0,válido
L3-P1194,2026-08-20T19:47,L3-N29,jueves,L3-W08,campechano,2,media,1,107,0,válido
L3-P1195,2026-08-20T19:22,L3-N29,jueves,L3-W08,tripa,2,alta,0,82,0,válido
L3-P1196,2026-08-20T20:27,L3-N29,jueves,L3-W08,pastor,5,media,0,147,0,válido
L3-P1197,2026-08-20T19:23,L3-N29,jueves,L3-W08,suadero,3,media,0,83,0,válido
L3-P1198,2026-08-20T20:00,L3-N29,jueves,L3-W08,campechano,5,alta,0,120,0,válido
L3-P1199,2026-08-20T20:04,L3-N29,jueves,L3-W08,tripa,3,sin,0,124,0,válido
L3-P1200,2026-08-20T19:45,L3-N29,jueves,L3-W08,pastor,3,media,0,105,0,válido
L3-P1201,2026-08-20T19:29,L3-N29,jueves,L3-W08,suadero,6,sin,0,89,0,válido
L3-P1202,2026-08-20T19:48,L3-N29,jueves,L3-W08,campechano,4,media,0,108,0,válido
L3-P1203,2026-08-20T20:45,L3-N29,jueves,L3-W08,tripa,5,media,0,165,0,válido
L3-P1204,2026-08-20T19:23,L3-N29,jueves,L3-W08,pastor,3,alta,0,83,0,válido
L3-P1205,2026-08-20T20:54,L3-N29,jueves,L3-W08,suadero,5,sin,0,174,0,válido
L3-P1206,2026-08-20T19:47,L3-N29,jueves,L3-W08,campechano,2,sin,0,107,0,válido
L3-P1207,2026-08-20T21:47,L3-N29,jueves,L3-W08,tripa,4,sin,1,227,0,válido
L3-P1208,2026-08-20T19:33,L3-N29,jueves,L3-W08,pastor,5,alta,1,93,0,válido
L3-P1209,2026-08-20T22:02,L3-N29,jueves,L3-W08,suadero,4,media,0,242,0,válido
L3-P1210,2026-08-20T19:51,L3-N29,jueves,L3-W08,campechano,12,sin,0,111,0,válido
L3-P1211,2026-08-20T20:46,L3-N29,jueves,L3-W08,tripa,1,media,0,166,0,válido
L3-P1212,2026-08-20T21:17,L3-N29,jueves,L3-W08,pastor,4,sin,1,197,0,válido
L3-P1213,2026-08-20T22:03,L3-N29,jueves,L3-W08,suadero,4,sin,0,243,0,válido
L3-P1214,2026-08-21T20:26,L3-N30,viernes,L3-W08,campechano,2,sin,0,146,0,válido
L3-P1215,2026-08-21T20:01,L3-N30,viernes,L3-W08,tripa,2,alta,1,121,0,válido
L3-P1216,2026-08-21T19:12,L3-N30,viernes,L3-W08,pastor,6,sin,0,72,0,válido
L3-P1217,2026-08-21T19:11,L3-N30,viernes,L3-W08,suadero,2,alta,0,71,0,válido
L3-P1218,2026-08-21T20:07,L3-N30,viernes,L3-W08,campechano,4,media,0,127,0,válido
L3-P1219,2026-08-21T22:21,L3-N30,viernes,L3-W08,tripa,5,alta,1,261,0,válido
L3-P1220,2026-08-21T20:57,L3-N30,viernes,L3-W08,pastor,8,sin,1,177,0,válido
L3-P1221,2026-08-21T20:08,L3-N30,viernes,L3-W08,suadero,2,media,1,128,0,válido
L3-P1222,2026-08-21T20:09,L3-N30,viernes,L3-W08,campechano,2,media,0,129,0,válido
L3-P1223,2026-08-21T20:41,L3-N30,viernes,L3-W08,tripa,4,alta,0,161,0,válido
L3-P1224,2026-08-21T18:59,L3-N30,viernes,L3-W08,pastor,5,alta,1,59,0,válido
L3-P1225,2026-08-21T21:08,L3-N30,viernes,L3-W08,suadero,6,sin,1,188,0,válido
L3-P1226,2026-08-21T20:33,L3-N30,viernes,L3-W08,campechano,5,sin,1,153,0,válido
L3-P1227,2026-08-21T19:44,L3-N30,viernes,L3-W08,tripa,2,sin,1,104,0,válido
L3-P1228,2026-08-21T21:56,L3-N30,viernes,L3-W08,pastor,4,media,1,236,0,válido
L3-P1229,2026-08-21T22:21,L3-N30,viernes,L3-W08,suadero,4,sin,1,261,0,válido
L3-P1230,2026-08-21T21:41,L3-N30,viernes,L3-W08,campechano,4,alta,1,221,0,válido
L3-P1231,2026-08-21T20:11,L3-N30,viernes,L3-W08,tripa,6,sin,1,131,0,válido
L3-P1232,2026-08-21T19:51,L3-N30,viernes,L3-W08,pastor,3,media,0,111,0,válido
L3-P1233,2026-08-21T19:51,L3-N30,viernes,L3-W08,suadero,8,media,0,111,0,válido
L3-P1234,2026-08-21T20:29,L3-N30,viernes,L3-W08,campechano,4,media,0,149,0,válido
L3-P1235,2026-08-21T20:28,L3-N30,viernes,L3-W08,tripa,6,media,0,148,0,válido
L3-P1236,2026-08-21T19:34,L3-N30,viernes,L3-W08,pastor,5,media,1,94,0,válido
L3-P1237,2026-08-21T20:26,L3-N30,viernes,L3-W08,suadero,4,sin,1,146,0,válido
L3-P1238,2026-08-21T22:25,L3-N30,viernes,L3-W08,campechano,4,alta,0,265,0,válido
L3-P1239,2026-08-21T20:45,L3-N30,viernes,L3-W08,tripa,4,media,1,165,0,válido
L3-P1240,2026-08-21T21:44,L3-N30,viernes,L3-W08,pastor,10,media,1,224,0,válido
L3-P1241,2026-08-21T22:15,L3-N30,viernes,L3-W08,suadero,4,alta,0,255,0,válido
L3-P1242,2026-08-21T20:13,L3-N30,viernes,L3-W08,campechano,5,sin,0,133,0,válido
L3-P1243,2026-08-21T21:05,L3-N30,viernes,L3-W08,tripa,6,sin,0,185,0,válido
L3-P1244,2026-08-21T21:17,L3-N30,viernes,L3-W08,pastor,3,media,0,197,0,válido
L3-P1245,2026-08-21T20:30,L3-N30,viernes,L3-W08,suadero,3,alta,0,150,0,válido
L3-P1246,2026-08-21T19:25,L3-N30,viernes,L3-W08,campechano,5,sin,0,85,0,válido
L3-P1247,2026-08-21T20:23,L3-N30,viernes,L3-W08,tripa,10,alta,1,143,0,válido
L3-P1248,2026-08-21T21:51,L3-N30,viernes,L3-W08,pastor,5,sin,1,231,0,válido
L3-P1249,2026-08-21T21:20,L3-N30,viernes,L3-W08,suadero,5,media,0,200,0,válido
L3-P1250,2026-08-21T21:25,L3-N30,viernes,L3-W08,campechano,6,sin,1,205,0,válido
L3-P1251,2026-08-21T19:54,L3-N30,viernes,L3-W08,tripa,3,alta,0,114,0,válido
L3-P1252,2026-08-21T20:13,L3-N30,viernes,L3-W08,pastor,6,media,1,133,0,válido
L3-P1253,2026-08-21T21:27,L3-N30,viernes,L3-W08,suadero,3,alta,0,207,0,válido
L3-P1254,2026-08-21T19:47,L3-N30,viernes,L3-W08,campechano,5,sin,1,107,0,válido
L3-P1255,2026-08-21T21:23,L3-N30,viernes,L3-W08,tripa,12,sin,1,203,0,válido
L3-P1256,2026-08-21T21:37,L3-N30,viernes,L3-W08,pastor,3,alta,0,217,0,válido
L3-P1257,2026-08-21T19:45,L3-N30,viernes,L3-W08,suadero,3,alta,0,105,0,válido
L3-P1258,2026-08-21T19:35,L3-N30,viernes,L3-W08,campechano,4,alta,0,95,0,válido
L3-P1259,2026-08-21T21:35,L3-N30,viernes,L3-W08,tripa,3,media,0,215,0,válido
L3-P1260,2026-08-21T20:17,L3-N30,viernes,L3-W08,pastor,4,media,0,137,0,válido
L3-P1261,2026-08-21T19:57,L3-N30,viernes,L3-W08,suadero,6,sin,0,117,0,válido
L3-P1262,2026-08-22T19:52,L3-N31,sábado,L3-W08,campechano,5,sin,0,112,0,válido
L3-P1263,2026-08-22T19:29,L3-N31,sábado,L3-W08,tripa,6,media,0,89,0,válido
L3-P1264,2026-08-22T20:27,L3-N31,sábado,L3-W08,pastor,6,sin,0,147,0,válido
L3-P1265,2026-08-22T19:52,L3-N31,sábado,L3-W08,suadero,12,alta,1,112,0,válido
L3-P1266,2026-08-22T19:45,L3-N31,sábado,L3-W08,campechano,4,alta,1,105,0,válido
L3-P1267,2026-08-22T22:14,L3-N31,sábado,L3-W08,tripa,6,media,1,254,0,válido
L3-P1268,2026-08-22T22:49,L3-N31,sábado,L3-W08,pastor,5,sin,1,289,0,válido
L3-P1269,2026-08-22T20:16,L3-N31,sábado,L3-W08,suadero,3,alta,0,136,0,válido
L3-P1270,2026-08-22T21:24,L3-N31,sábado,L3-W08,campechano,3,sin,1,204,0,válido
L3-P1271,2026-08-22T20:40,L3-N31,sábado,L3-W08,tripa,6,media,1,160,0,válido
L3-P1272,2026-08-22T19:29,L3-N31,sábado,L3-W08,pastor,3,alta,1,89,0,válido
L3-P1273,2026-08-22T20:25,L3-N31,sábado,L3-W08,suadero,5,alta,0,145,0,válido
L3-P1274,2026-08-22T21:33,L3-N31,sábado,L3-W08,campechano,6,alta,0,213,0,válido
L3-P1275,2026-08-22T20:08,L3-N31,sábado,L3-W08,tripa,6,alta,1,128,0,válido
L3-P1276,2026-08-22T19:42,L3-N31,sábado,L3-W08,pastor,3,sin,1,102,0,válido
L3-P1277,2026-08-22T20:27,L3-N31,sábado,L3-W08,suadero,4,sin,1,147,0,válido
L3-P1278,2026-08-22T21:10,L3-N31,sábado,L3-W08,campechano,4,alta,1,190,0,válido
L3-P1279,2026-08-22T19:58,L3-N31,sábado,L3-W08,tripa,6,media,1,118,0,válido
L3-P1280,2026-08-22T20:20,L3-N31,sábado,L3-W08,pastor,4,media,0,140,0,válido
L3-P1281,2026-08-22T18:43,L3-N31,sábado,L3-W08,suadero,6,media,1,43,0,válido
L3-P1282,2026-08-22T20:42,L3-N31,sábado,L3-W08,campechano,6,media,0,162,0,válido
L3-P1283,2026-08-22T20:29,L3-N31,sábado,L3-W08,tripa,4,media,0,149,0,válido
L3-P1284,2026-08-22T21:56,L3-N31,sábado,L3-W08,pastor,5,media,0,236,0,válido
L3-P1285,2026-08-22T20:41,L3-N31,sábado,L3-W08,suadero,10,alta,1,161,0,válido
L3-P1286,2026-08-22T20:02,L3-N31,sábado,L3-W08,campechano,2,alta,1,122,0,válido
L3-P1287,2026-08-22T20:40,L3-N31,sábado,L3-W08,tripa,4,alta,0,160,0,válido
L3-P1288,2026-08-22T18:36,L3-N31,sábado,L3-W08,pastor,5,alta,1,36,0,válido
L3-P1289,2026-08-22T18:42,L3-N31,sábado,L3-W08,suadero,6,media,0,42,0,válido
L3-P1290,2026-08-22T21:29,L3-N31,sábado,L3-W08,campechano,2,alta,1,209,0,válido
L3-P1291,2026-08-22T19:10,L3-N31,sábado,L3-W08,tripa,4,media,0,70,0,válido
L3-P1292,2026-08-22T20:15,L3-N31,sábado,L3-W08,pastor,8,media,0,135,0,válido
L3-P1293,2026-08-22T20:52,L3-N31,sábado,L3-W08,suadero,8,media,0,172,0,válido
L3-P1294,2026-08-22T21:27,L3-N31,sábado,L3-W08,campechano,2,alta,1,207,0,válido
L3-P1295,2026-08-22T19:51,L3-N31,sábado,L3-W08,tripa,3,media,0,111,0,válido
L3-P1296,2026-08-22T19:31,L3-N31,sábado,L3-W08,pastor,2,media,0,91,0,válido
L3-P1297,2026-08-22T19:44,L3-N31,sábado,L3-W08,suadero,4,alta,0,104,0,válido
L3-P1298,2026-08-22T20:43,L3-N31,sábado,L3-W08,campechano,3,media,0,163,0,válido
L3-P1299,2026-08-22T21:23,L3-N31,sábado,L3-W08,tripa,2,sin,1,203,0,válido
L3-P1300,2026-08-22T19:38,L3-N31,sábado,L3-W08,pastor,4,media,1,98,0,válido
L3-P1301,2026-08-22T20:49,L3-N31,sábado,L3-W08,suadero,6,media,1,169,0,válido
L3-P1302,2026-08-22T20:08,L3-N31,sábado,L3-W08,campechano,4,media,1,128,0,válido
L3-P1303,2026-08-22T19:25,L3-N31,sábado,L3-W08,tripa,8,sin,1,85,0,válido
L3-P1304,2026-08-22T22:13,L3-N31,sábado,L3-W08,pastor,8,media,0,253,0,válido
L3-P1305,2026-08-22T21:00,L3-N31,sábado,L3-W08,suadero,4,media,1,180,0,válido
L3-P1306,2026-08-22T20:18,L3-N31,sábado,L3-W08,campechano,3,alta,1,138,0,válido
L3-P1307,2026-08-22T20:58,L3-N31,sábado,L3-W08,tripa,5,alta,0,178,0,válido
L3-P1308,2026-08-22T21:40,L3-N31,sábado,L3-W08,pastor,4,alta,0,220,0,válido
L3-P1309,2026-08-22T21:02,L3-N31,sábado,L3-W08,suadero,3,media,0,182,0,válido
L3-P1310,2026-08-22T20:47,L3-N31,sábado,L3-W08,campechano,32,alta,1,167,1,válido
L3-P1311,2026-08-23T21:45,L3-N32,domingo,L3-W08,tripa,3,alta,0,225,0,válido
L3-P1312,2026-08-23T20:00,L3-N32,domingo,L3-W08,pastor,8,media,1,120,0,válido
L3-P1313,2026-08-23T21:01,L3-N32,domingo,L3-W08,suadero,10,alta,1,181,0,válido
L3-P1314,2026-08-23T20:03,L3-N32,domingo,L3-W08,campechano,6,media,1,123,0,válido
L3-P1315,2026-08-23T20:18,L3-N32,domingo,L3-W08,tripa,4,media,1,138,0,válido
L3-P1316,2026-08-23T19:44,L3-N32,domingo,L3-W08,pastor,4,media,0,104,0,válido
L3-P1317,2026-08-23T21:23,L3-N32,domingo,L3-W08,suadero,10,sin,0,203,0,válido
L3-P1318,2026-08-23T20:57,L3-N32,domingo,L3-W08,campechano,6,alta,0,177,0,válido
L3-P1319,2026-08-23T21:13,L3-N32,domingo,L3-W08,tripa,6,alta,1,193,0,válido
L3-P1320,2026-08-23T21:30,L3-N32,domingo,L3-W08,pastor,4,sin,1,210,0,válido
L3-P1321,2026-08-23T20:14,L3-N32,domingo,L3-W08,suadero,12,sin,1,134,0,válido
L3-P1322,2026-08-23T18:53,L3-N32,domingo,L3-W08,campechano,6,sin,0,53,0,válido
L3-P1323,2026-08-23T21:45,L3-N32,domingo,L3-W08,tripa,6,media,1,225,0,válido
L3-P1324,2026-08-23T20:43,L3-N32,domingo,L3-W08,pastor,8,media,0,163,0,válido
L3-P1325,2026-08-23T21:17,L3-N32,domingo,L3-W08,suadero,10,sin,0,197,0,válido
L3-P1326,2026-08-23T18:20,L3-N32,domingo,L3-W08,campechano,5,alta,0,20,0,válido
L3-P1327,2026-08-23T21:29,L3-N32,domingo,L3-W08,tripa,4,alta,0,209,0,válido
L3-P1328,2026-08-23T20:17,L3-N32,domingo,L3-W08,pastor,5,sin,1,137,0,válido
L3-P1329,2026-08-23T20:19,L3-N32,domingo,L3-W08,suadero,6,sin,1,139,0,válido
L3-P1330,2026-08-23T18:57,L3-N32,domingo,L3-W08,campechano,6,sin,0,57,0,válido
L3-P1331,2026-08-23T21:05,L3-N32,domingo,L3-W08,tripa,4,sin,1,185,0,válido
L3-P1332,2026-08-23T20:31,L3-N32,domingo,L3-W08,pastor,4,media,1,151,0,válido
L3-P1333,2026-08-23T20:20,L3-N32,domingo,L3-W08,suadero,5,sin,1,140,0,válido
L3-P1334,2026-08-23T22:04,L3-N32,domingo,L3-W08,campechano,6,sin,1,244,0,válido
L3-P1335,2026-08-23T21:14,L3-N32,domingo,L3-W08,tripa,6,media,0,194,0,válido
L3-P1336,2026-08-23T19:05,L3-N32,domingo,L3-W08,pastor,4,media,0,65,0,válido
L3-P1337,2026-08-23T20:41,L3-N32,domingo,L3-W08,suadero,5,sin,0,161,0,válido
L3-P1338,2026-08-23T19:16,L3-N32,domingo,L3-W08,campechano,4,alta,0,76,0,válido
L3-P1339,2026-08-23T18:57,L3-N32,domingo,L3-W08,tripa,4,sin,0,57,0,válido
L3-P1340,2026-08-23T21:31,L3-N32,domingo,L3-W08,pastor,5,media,1,211,0,válido
L3-P1341,2026-08-23T20:29,L3-N32,domingo,L3-W08,suadero,4,sin,1,149,0,válido
L3-P1342,2026-08-23T21:02,L3-N32,domingo,L3-W08,campechano,4,media,0,182,0,válido
L3-P1343,2026-08-23T20:03,L3-N32,domingo,L3-W08,tripa,2,media,1,123,0,válido
L3-P1344,2026-08-23T19:05,L3-N32,domingo,L3-W08,pastor,8,sin,1,65,0,válido
